paper,form,label,qid,page,flags
eju-2012-2-science-ja,CHEMISTRY_JA,問1,q_851a16bd81f2c73c842aa093,22,latex_in_text
eju-2012-2-science-ja,CHEMISTRY_JA,問2,q_61b316e71de1d47729f0d201,23,explicit_figure_reference
eju-2012-2-science-ja,CHEMISTRY_JA,問3,q_da75751ddd2d07c3ca25a524,23,latex_in_text
eju-2012-2-science-ja,CHEMISTRY_JA,問4,q_1c50116facff98e7d9c6240b,23,latex_in_text
eju-2012-2-science-ja,CHEMISTRY_JA,問7,q_c8d1c3957241e0ca670e1727,25,latex_in_text
eju-2012-2-science-ja,CHEMISTRY_JA,問11,q_0eb29a7feb2d9733abb6415a,26,latex_in_text
eju-2012-2-science-ja,BIOLOGY_JA,問3(1),q_bdcb45f3c47574ab063b202b,34,explicit_figure_reference
eju-2012-2-science-ja,BIOLOGY_JA,問3(2),q_ababbeb6995cce16f5a5f975,34,explicit_figure_reference
eju-2012-2-science-ja,BIOLOGY_JA,問4(1),q_d55b04299f1ed42827b7f3da,35,explicit_figure_reference
eju-2012-2-science-ja,BIOLOGY_JA,問4(2),q_7e7d7843fafa3bb463ef2eab,36,explicit_figure_reference
eju-2012-2-science-ja,BIOLOGY_JA,問8,q_c9277acec07b55d552a74c6f,40,explicit_figure_reference;duplicate_options
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_5f859c40c4a34a48de23bdad,3,underline_reference
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_9f7c9eec4c5540a7c45593a1,3,underline_reference
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_c7e9e13c27dc3065dab14e1c,7,explicit_figure_reference
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問5,q_ec43d224665a7ae70de0f67a,8,underline_reference
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問8,q_0ae1ef156d4ab43ddd739aa4,10,explicit_figure_reference;duplicate_options
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問14,q_0ee89c07ba414afd8240ed23,14,explicit_figure_reference;duplicate_options
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問24,q_36b98f2c58d08b17da8d8eef,20,explicit_figure_reference
eju-2013-1-japan-world-ja,JAPAN_AND_WORLD_JA,問32,q_bf356e22e7d5750c2f4e8930,24,explicit_figure_reference
eju-2013-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_e6d1ffe18d7efaae98bc470b,1,latex_in_text;guidance_as_question
eju-2013-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_14f82fcfada90316e75123c1,3,latex_in_text;explicit_figure_reference
eju-2013-1-science-ja,PHYSICS_JA,問2,q_e99269e3d4d6dbcfcae968fa,4,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問3,q_042cf32db5ad01cc9389e81f,5,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問4,q_d2b7838c5040d19fc463514e,6,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問5,q_a7c0850c18cdde59e393afd5,7,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問7,q_5cb129d18c7011b3ca0beb9d,9,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問3,q_5593361a5858dfe22ebffdc5,12,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問2,q_b1ef103566cc53d347b511d3,14,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問2,q_c948edd9fa213a80527b561a,17,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問3,q_f43ea1744a2af0facc5b8862,18,latex_in_text
eju-2013-1-science-ja,PHYSICS_JA,問4,q_5de29bdcc84cabb4c1ab87f3,19,latex_in_text;explicit_figure_reference
eju-2013-1-science-ja,PHYSICS_JA,問6,q_db590e378fd989901e91fdc5,21,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問3,q_dc892f598d3bc82ba50ae029,24,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問5,q_7d9d496d860ed8bbfef28192,25,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問6,q_115431962e78a7ec5071b395,25,latex_in_text;explicit_figure_reference
eju-2013-1-science-ja,CHEMISTRY_JA,問9,q_381ebc71195cab881ad6bbf2,27,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問12,q_f7754435bb3dccd540646071,28,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問15,q_e39f7bca80930e568446fd8f,30,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問17,q_7b9b3df4916f1062c57ea4dd,31,latex_in_text
eju-2013-1-science-ja,CHEMISTRY_JA,問18,q_224728b014f689fe85355cfa,31,latex_in_text
eju-2013-1-science-ja,BIOLOGY_JA,問4,q_ad60096209f17448977aa912,39,explicit_figure_reference
eju-2013-1-science-ja,BIOLOGY_JA,問8(1),q_3a06c3d7905361fbc148b057,43,explicit_figure_reference
eju-2013-1-science-ja,BIOLOGY_JA,問8(2),q_22da6f371232c565dc694d95,44,explicit_figure_reference
eju-2013-1-science-ja,BIOLOGY_JA,問11,q_a0a986e7362a140b30a70749,47,explicit_figure_reference;duplicate_options
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_c62299476b9f5bc00c92cf49,2,underline_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_823c4cc9f27b27c07f4eaa83,4,underline_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_0495a65ea0735adf30e31315,6,latex_in_text;underline_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_db32d5fc183ee94a1c096826,6,underline_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_a867e9768e35691bde628fca,7,underline_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問8,q_13c7ec50aa26d07b376643fa,11,explicit_figure_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問12,q_a717d59dbc36c7e0efd19685,13,explicit_figure_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問15,q_bb8f3e3bccb743943e523dbd,15,explicit_figure_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問16(1),q_9fa0f370717ee3c6b15a727b,16,latex_in_text;underline_reference
eju-2013-2-japan-world-ja,JAPAN_AND_WORLD_JA,問16(2),q_7e1a032fe0d38c161d42e54b,16,latex_in_text;underline_reference
eju-2013-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_0094c19cf0417f06f5d2f1e2,1,latex_in_text;guidance_as_question
eju-2013-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_7ecc5975da540ed260d2e863,3,latex_in_text;explicit_figure_reference
eju-2013-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_44914a65927051177937b4c2,5,latex_in_text
eju-2013-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_cd9ad96a851cfd8cc3708c43,7,latex_in_text
eju-2013-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_75473f27c84824474b8533cc,9,latex_in_text
eju-2013-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_6617dab6be13c78db5973382,13,latex_in_text;explicit_figure_reference
eju-2013-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_77a08007bc4592ae9b3343f9,1,guidance_as_question
eju-2013-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_7cb75b5b850996c15ac718d1,1,latex_in_text;guidance_as_question
eju-2013-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_e74582c24729f87b5aeac678,3,latex_in_text;explicit_figure_reference
eju-2013-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_886174a54e2e5e99f17a33e9,5,latex_in_text
eju-2013-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問1,q_7897ca0685c2c34b3ce83729,11,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問4,q_7e5a46438d1dbfc6d8dffd4a,6,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問6,q_cc944ce5c4d2bb4aede2bddc,8,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問7,q_de40bd95dc216c32bd0652d6,9,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問2,q_8ea0a0231fbaf48b434b1c8a,11,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問2,q_8bd95f446534c94a7739ca99,14,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問2,q_6bb4dab290dc380d8a28a46d,17,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問5,q_bfa7f4140c3af9b10651457c,20,latex_in_text
eju-2013-2-science-ja,PHYSICS_JA,問6,q_6a7a4eae57240b795be8aa27,21,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問8,q_99b957fdf0ed0317b6e1c170,27,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問10,q_bc480b07392cef0d136193db,28,duplicate_options
eju-2013-2-science-ja,CHEMISTRY_JA,問11,q_4ea5bd6fca7f8f0cf4b7f7f4,28,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問12,q_c7853d871209d2d913107e24,28,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問14,q_d587d8ba24a38d2f13d4ec5a,29,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問15,q_3d126e1dad3bac4560566af2,30,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問17,q_907e5a2c242838d551f2b5f0,30,latex_in_text
eju-2013-2-science-ja,CHEMISTRY_JA,問18,q_eef9edf077d3df71bba11a96,31,latex_in_text
eju-2013-2-science-ja,BIOLOGY_JA,問3,q_1bc075d5848971bc712afa6a,35,explicit_figure_reference
eju-2013-2-science-ja,BIOLOGY_JA,問5(2),q_923c85e2a6d7e51962ceac63,38,duplicate_options
eju-2013-2-science-ja,BIOLOGY_JA,問7,q_b196ff01e01890200ab2d3a0,40,explicit_figure_reference
eju-2013-2-science-ja,BIOLOGY_JA,問8,q_f155ff414cbc1733c12631a7,41,explicit_figure_reference
eju-2013-2-science-ja,BIOLOGY_JA,問13,q_fa497eaba83f37b9088b4b30,45,explicit_figure_reference
eju-2013-2-science-ja,BIOLOGY_JA,問14,q_4a876d96da8486189faa2196,46,explicit_figure_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_dddb12ff250983f1ee07f473,3,underline_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_60b98851911fa924d24bbddc,3,underline_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_99266620bb76dc5e1c02b991,3,underline_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_c04191fafc5d085c0f56fc34,5,underline_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_0481be613e0b7224ce856cab,5,underline_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_f9069cb5a0e008c00f18dd62,6,explicit_figure_reference
eju-2014-1-japan-world-ja,JAPAN_AND_WORLD_JA,問10,q_1dfaa32f3a403b088517e3f7,12,explicit_figure_reference
eju-2014-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_db1a0d85d2abeeb5224486d4,1,latex_in_text;guidance_as_question
eju-2014-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_3da23425a231ad0ab7ccd7a6,3,latex_in_text
eju-2014-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_b67370ad194c076a60582486,5,latex_in_text
eju-2014-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_0397cc4c8eedac203c138924,7,latex_in_text
eju-2014-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_5a9f6ae7b0a302486375d01b,9,latex_in_text
eju-2014-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_09f47d710f148d6b675507c3,13,latex_in_text
eju-2014-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_f979b6880e77371abcd46bda,1,latex_in_text;guidance_as_question
eju-2014-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_834df57fe7236676062777e1,3,latex_in_text
eju-2014-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_140a43d5ceb63d62eea7f60b,5,latex_in_text
eju-2014-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問1,q_ba795075809b2ed17d9a229d,11,latex_in_text;explicit_figure_reference
eju-2014-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問2,q_56d322e5d1e33e9340834392,13,latex_in_text;explicit_figure_reference
eju-2014-1-science-ja,PHYSICS_JA,問1,q_28602b732c699bb2226e3f9a,2,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問6,q_e7085665c37c8d8a749489e1,7,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問3,q_195209197bea23048192d4c2,11,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問2,q_d2585b9243cfcfdb4edfe42e,13,latex_in_text;explicit_figure_reference
eju-2014-1-science-ja,PHYSICS_JA,問1,q_90a01d5450411311f8ef0b0a,15,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問2,q_5111e869d6e469f7cf32a8fc,16,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問3,q_749d7ccad69d8fd15a56a6c8,17,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問4,q_959129ea45191925fd9b475b,18,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問5,q_c890f6f26c0a617e38d85190,19,latex_in_text
eju-2014-1-science-ja,PHYSICS_JA,問6,q_421b03a6e5ffb0d491149eee,20,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問1,q_cddb0b4451ebd20f78040f90,22,latex_in_text;underline_reference
eju-2014-1-science-ja,CHEMISTRY_JA,問3,q_8b8fd0d3af22cd2ba39dd066,23,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問4,q_f001e176c3b81803043ae8cb,23,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問5,q_b934f881d62db093c42aef8b,23,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問7,q_5b174c2eb8edc07ed7dcd102,24,explicit_figure_reference;duplicate_options
eju-2014-1-science-ja,CHEMISTRY_JA,問11,q_c91e896772041ba8c7091fdb,26,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問12,q_ae0d63a8c7f40ce5e4eef8de,26,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問13,q_54f8462e18f3ab7e159af986,27,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問14,q_8f28c347f3a85bbc3debe4af,27,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問16,q_527715e8c2cac1cae6c3f6b1,28,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問17,q_c17df49c18968c49ed15926c,29,latex_in_text;duplicate_options
eju-2014-1-science-ja,CHEMISTRY_JA,問18,q_f1438867ae43416a37f90b7b,29,latex_in_text
eju-2014-1-science-ja,CHEMISTRY_JA,問19,q_c6b9003ef2cbf85ee298c0cb,30,latex_in_text
eju-2014-1-science-ja,BIOLOGY_JA,問3,q_3c1743265430009dba061f8b,34,explicit_figure_reference
eju-2014-1-science-ja,BIOLOGY_JA,問4(1),q_b113e629a6a781fed7639c3a,35,explicit_figure_reference
eju-2014-1-science-ja,BIOLOGY_JA,問4(2),q_8c19031cd863049ea3047e62,35,explicit_figure_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_112ab87cbdd75e85ce8dec94,2,underline_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_617caa251bab0b5f158622aa,3,underline_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_69dbdd82a1a923b414020bd5,3,underline_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_79efe5f3ef2f6e2c2eff619b,5,underline_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_09c94b2dedbbaa56d324c0a5,5,underline_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_a0433493d16796a7f113f811,5,underline_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問5,q_2d47ec73421587891f8ec64d,7,explicit_figure_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問15(1),q_fd9ef32762b556ed46f4609c,16,explicit_figure_reference
eju-2014-2-japan-world-ja,JAPAN_AND_WORLD_JA,問15(2),q_729a696913438040dcaa7548,16,explicit_figure_reference
eju-2014-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_d1393c4a4112e277ee0792c9,1,latex_in_text;guidance_as_question
eju-2014-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_abe051023a33e1f4564d5fc4,3,latex_in_text
eju-2014-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_0b3cc7ea13fe7ccceca4dc5c,5,latex_in_text
eju-2014-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_48f52f95a3b656047e515d51,9,latex_in_text
eju-2014-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_78eb06026cb85c774b65daa8,13,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問1,q_fcb4bca03f0ac5b463e4a71f,3,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問6,q_66d83b5515622360dea7b2ca,8,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問7,q_e8d1cbd3cb2fb4d696cbd21e,9,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問2,q_9cd91337998c5a1657e3d0b8,11,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問2,q_e965e590088678a156e9259a,14,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問1,q_aff6e140a3c804fa4e447106,16,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問3,q_eee8ea8bffcd5de708513f4c,18,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問4,q_502fb0667f81836977d8953d,19,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問5,q_b9702e3660c072142c541431,20,latex_in_text
eju-2014-2-science-ja,PHYSICS_JA,問6,q_d5debb30a6aceca68114988b,21,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問2,q_cc12bb959fcdba157a710a1c,24,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問3,q_bfd129931468362e8855400b,25,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問5,q_52a76402ef0082d11834d0a5,26,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問6,q_df4aa78d93295ccc15b43e4f,27,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問7,q_748ba50e6150c21ca66969ce,28,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問8,q_fb95f2ed587dc6776d6b06b0,28,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問10,q_f6db6a7b2cd9eb222a7f2744,30,explicit_figure_reference
eju-2014-2-science-ja,CHEMISTRY_JA,問11,q_112e1962ffdac5025511951c,31,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問12,q_8be9116de5364f15bf9cbf39,31,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問13,q_6bfff923a821740ed697441c,32,latex_in_text;underline_reference
eju-2014-2-science-ja,CHEMISTRY_JA,問14,q_d2dc4743b1d65dd7e6bb6dea,32,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問15,q_cb46dfb9ef4fdf491540dc3d,32,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問16,q_ba01a366c0034b9d5b1914a7,33,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問17,q_8f9b600a307f60cd610c6b69,33,latex_in_text
eju-2014-2-science-ja,CHEMISTRY_JA,問18,q_1d008beac933b05ea304a690,34,latex_in_text
eju-2014-2-science-ja,BIOLOGY_JA,問2,q_2d6491e6395847b8bbac77b7,37,explicit_figure_reference
eju-2014-2-science-ja,BIOLOGY_JA,問9,q_1408b1c59ed73901354ce3a1,43,explicit_figure_reference
eju-2015-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_c9c33439aa73621bb7d04f57,5,underline_reference
eju-2015-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_5372ef306892b41ef217b2e7,6,underline_reference
eju-2015-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_54e6d2610314fce334f1d672,6,underline_reference
eju-2015-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_4fb11a38527f4905480b5b65,6,underline_reference
eju-2015-1-japan-world-ja,JAPAN_AND_WORLD_JA,問7,q_6bd16c9e5b16bb837c73dff2,9,explicit_figure_reference
eju-2015-1-japan-world-ja,JAPAN_AND_WORLD_JA,問16,q_782b82239c35d0b490e91c7b,15,explicit_figure_reference
eju-2015-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_ed8dae62fb9720aa62c40f04,1,latex_in_text;guidance_as_question
eju-2015-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_ac929d09e402022a7e56671f,3,latex_in_text
eju-2015-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_6caff73480acde8e20c5ea33,5,latex_in_text
eju-2015-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_b20444a709616b91e68310bd,7,latex_in_text;explicit_figure_reference
eju-2015-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_b57c48fc2f016ddc63adef5d,9,latex_in_text
eju-2015-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_efdd9432d6ed8788d5140308,13,latex_in_text;explicit_figure_reference
eju-2015-1-science-ja,PHYSICS_JA,問1,q_3140f00bcc504b2694031611,3,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問2,q_9627a7a27df8438e92f02216,4,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問4,q_273ee7ac9dc33ce7e876d070,6,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問5,q_e041ce38e422bca15cb9484f,7,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問2,q_484e283d20b4c0a3dc24a887,10,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問3,q_0470f24341b6406b8e873e78,11,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問1,q_7e7b50746d0ad01649fe0890,12,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問2,q_f8c0a7133a2e077c451756c9,16,latex_in_text
eju-2015-1-science-ja,PHYSICS_JA,問3,q_68c51b16ab384fd9d7f56bcc,17,explicit_figure_reference
eju-2015-1-science-ja,PHYSICS_JA,問4,q_0b93e2ed6600de4eda20b630,18,explicit_figure_reference
eju-2015-1-science-ja,PHYSICS_JA,問5,q_41de188244fa7b0bf159c60f,19,explicit_figure_reference
eju-2015-1-science-ja,PHYSICS_JA,問1,q_9794b7642a4dabf6386efd30,21,latex_in_text
eju-2015-1-science-ja,CHEMISTRY_JA,問1,q_9bb1c8abcfe3f7468d5b69bf,25,latex_in_text
eju-2015-1-science-ja,CHEMISTRY_JA,問3,q_cf4890eeb399e242ebd4cbac,26,latex_in_text;underline_reference
eju-2015-1-science-ja,CHEMISTRY_JA,問4,q_ee4ad473a5337374225f53ce,26,latex_in_text
eju-2015-1-science-ja,CHEMISTRY_JA,問5,q_1a2affd931c543d623c95e34,27,latex_in_text;explicit_figure_reference
eju-2015-1-science-ja,CHEMISTRY_JA,問6,q_403fa5c928634981ee781562,28,latex_in_text;explicit_figure_reference
eju-2015-1-science-ja,CHEMISTRY_JA,問10,q_951517b0a8ca3e57fb11f3f9,31,explicit_figure_reference
eju-2015-1-science-ja,CHEMISTRY_JA,問11,q_92260441aadd19f12eb0d0c8,32,latex_in_text
eju-2015-1-science-ja,CHEMISTRY_JA,問12,q_81d675023a42b93eb70f634b,32,latex_in_text
eju-2015-1-science-ja,CHEMISTRY_JA,問14,q_fae93aa1a588514f683c9e1c,33,underline_reference
eju-2015-1-science-ja,CHEMISTRY_JA,問17,q_29a7b399264fa212411cd6e8,35,latex_in_text
eju-2015-1-science-ja,CHEMISTRY_JA,問18,q_628dd8fd4537883320c84d8c,35,latex_in_text
eju-2015-1-science-ja,BIOLOGY_JA,問4,q_5d9e45724d30dd9247879829,41,latex_in_text
eju-2015-1-science-ja,BIOLOGY_JA,問9,q_6f44fe4b0d8b421cd7e505c8,44,explicit_figure_reference
eju-2015-1-science-ja,BIOLOGY_JA,問10(1),q_f7d246de212d8e5cb2f64b23,45,explicit_figure_reference
eju-2015-1-science-ja,BIOLOGY_JA,問13,q_44fe3cbdec305faea76e6bb0,48,explicit_figure_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_4e904c6252bde787967e7956,2,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_76d201b0e7e8f54837970b47,3,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_4be01f9c16d008144337d8c3,3,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_c2322095deaaffc7ea16fb75,3,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_1633ab86a9438fbf2429eba0,4,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_e0592c2ccbe7f2995cae6e3f,5,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_f61de91409d29b764c84d05c,5,underline_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_82b5c8c9065ce79909a61832,6,explicit_figure_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問7,q_5b91c379d131741cc1a1f22e,8,raw_html
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問11,q_fc022c676b53d14878c01264,10,explicit_figure_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問12,q_f859747e3fc6e2bc94b702df,11,explicit_figure_reference
eju-2015-2-japan-world-ja,JAPAN_AND_WORLD_JA,問17,q_6fca29be4f629617fb2b3c6c,14,explicit_figure_reference
eju-2015-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_672923b37e75b82108196b28,1,latex_in_text;guidance_as_question
eju-2015-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_17f97c29a2daefbcf4e28554,3,latex_in_text
eju-2015-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_9056d10fa4e1a767624acc8d,7,latex_in_text;markdown_table
eju-2015-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_4d00b1109a8bb2d758708134,13,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問3,q_4c29dcdcee312c1e79fcc80d,5,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問4,q_4f446ddf446a48d23fe28d48,6,latex_in_text
